X,Y,fid,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,number,type,distance,angle,u_x,u_z
672404.300607733,5267776.608941,1,New file 1,,,,,,,,,,,,1240,185.843307299554,,
672404.096991225,5267774.61933292,1,New file 1,,,,,,,,,,,,1242,185.843307299554,,
672403.893374718,5267772.62972484,1,New file 1,,,,,,,,,,,,1244,185.843307299554,,
672403.68975821,5267770.64011676,1,New file 1,,,,,,,,,,,,1246,185.843307299554,,
672403.486141703,5267768.65050868,1,New file 1,,,,,,,,,,,,1248,185.843307299554,,
672403.282525195,5267766.66090059,1,New file 1,,,,,,,,,,,,1250,185.843307299554,,
672403.217545789,5267764.66316449,1,New file 1,,,,,,,,,,,,1252,180.867295124389,,
672403.187272634,5267762.66339361,1,New file 1,,,,,,,,,,,,1254,180.867295124389,,
672403.15699948,5267760.66362274,1,New file 1,,,,,,,,,,,,1256,180.867295124389,,
672403.126726325,5267758.66385187,1,New file 1,,,,,,,,,,,,1258,180.867295124389,,
672403.09645317,5267756.664081,1,New file 1,,,,,,,,,,,,1260,180.867295124389,,
672403.066180015,5267754.66431013,1,New file 1,,,,,,,,,,,,1262,180.867295124389,,
672403.03590686,5267752.66453926,1,New file 1,,,,,,,,,,,,1264,180.867295124389,,
672403.005633705,5267750.66476839,1,New file 1,,,,,,,,,,,,1266,180.867295124389,,
672402.97536055,5267748.66499752,1,New file 1,,,,,,,,,,,,1268,180.867295124389,,
672402.945087395,5267746.66522665,1,New file 1,,,,,,,,,,,,1270,180.867295124389,,
672402.91481424,5267744.66545578,1,New file 1,,,,,,,,,,,,1272,180.867295124389,,
672402.884541086,5267742.66568491,1,New file 1,,,,,,,,,,,,1274,180.867295124389,,
672402.854267931,5267740.66591403,1,New file 1,,,,,,,,,,,,1276,180.867295124389,,
672402.823994776,5267738.66614316,1,New file 1,,,,,,,,,,,,1278,180.867295124389,,
672402.793721621,5267736.66637229,1,New file 1,,,,,,,,,,,,1280,180.867295124389,,
672402.763448466,5267734.66660142,1,New file 1,,,,,,,,,,,,1282,180.867295124389,,
672403.357783947,5267732.78811086,1,New file 1,,,,,,,,,,,,1284,157.155919848395,,
672404.13423335,5267730.94498136,1,New file 1,,,,,,,,,,,,1286,157.155919848395,,
672404.910682753,5267729.10185187,1,New file 1,,,,,,,,,,,,1288,157.155919848395,,
672405.704211633,5267727.27290673,1,New file 1,,,,,,,,,,,,1290,123.425440607068,,
672407.375264375,5267726.28456509,1,New file 1,,,,,,,,,,,,1292,58.4404633572973,,
672408.907877279,5267727.50548986,1,New file 1,,,,,,,,,,,,1294,32.413179981116,,
672409.979919289,5267729.19389915,1,New file 1,,,,,,,,,,,,1296,32.413179981116,,
672410.680145107,5267731.00287105,1,New file 1,,,,,,,,,,,,1298,3.51773100535553,,
672410.802859954,5267732.99910277,1,New file 1,,,,,,,,,,,,1300,3.51773100535553,,
672410.925574802,5267734.99533448,1,New file 1,,,,,,,,,,,,1302,3.51773100535553,,
672411.048289649,5267736.9915662,1,New file 1,,,,,,,,,,,,1304,3.51773100535553,,
672411.171004497,5267738.98779792,1,New file 1,,,,,,,,,,,,1306,3.51773100535553,,
672411.293719345,5267740.98402963,1,New file 1,,,,,,,,,,,,1308,3.51773100535553,,
672411.669036385,5267742.93666989,1,New file 1,,,,,,,,,,,,1310,16.0644226553873,,
672412.222472409,5267744.85857222,1,New file 1,,,,,,,,,,,,1312,16.0644226553873,,
672412.775908432,5267746.78047455,1,New file 1,,,,,,,,,,,,1314,16.0644226553873,,
672413.329344456,5267748.70237688,1,New file 1,,,,,,,,,,,,1316,16.0644226553873,,
672413.88278048,5267750.62427921,1,New file 1,,,,,,,,,,,,1318,16.0644226553873,,
672414.436216504,5267752.54618154,1,New file 1,,,,,,,,,,,,1320,16.0644226553873,,
672414.989652528,5267754.46808387,1,New file 1,,,,,,,,,,,,1322,16.0644226553873,,
672415.574681856,5267756.37534119,1,New file 1,,,,,,,,,,,,1324,33.6755426943553,,
672416.683660353,5267758.03972296,1,New file 1,,,,,,,,,,,,1326,33.6755426943553,,
672417.792638851,5267759.70410474,1,New file 1,,,,,,,,,,,,1328,33.6755426943553,,
672418.901617348,5267761.36848651,1,New file 1,,,,,,,,,,,,1330,33.6755426943553,,
672420.010595845,5267763.03286829,1,New file 1,,,,,,,,,,,,1332,33.6755426943553,,
672421.119574342,5267764.69725006,1,New file 1,,,,,,,,,,,,1334,33.6755426943553,,
672422.522776967,5267766.00419208,1,New file 1,,,,,,,,,,,,1336,67.4059096001878,,
672424.369276666,5267766.77259228,1,New file 1,,,,,,,,,,,,1338,67.4059096001878,,
672426.225226044,5267767.49707247,1,New file 1,,,,,,,,,,,,1340,88.3091784528391,,
672428.224355243,5267767.55608471,1,New file 1,,,,,,,,,,,,1342,88.3091784528391,,
672430.223484443,5267767.61509695,1,New file 1,,,,,,,,,,,,1344,88.3091784528391,,
672432.195463442,5267767.30119291,1,New file 1,,,,,,,,,,,,1346,100.018975353991,,
672434.164963821,5267766.95324427,1,New file 1,,,,,,,,,,,,1348,100.018975353991,,
672435.807285786,5267765.91358874,1,New file 1,,,,,,,,,,,,1350,130.609466032429,,
672437.325613346,5267764.61178944,1,New file 1,,,,,,,,,,,,1352,130.609466032429,,
672438.843940907,5267763.30999014,1,New file 1,,,,,,,,,,,,1354,130.609466032429,,
672440.362268468,5267762.00819084,1,New file 1,,,,,,,,,,,,1356,130.609466032429,,
672441.880596028,5267760.70639154,1,New file 1,,,,,,,,,,,,1358,130.609466032429,,
672443.050528101,5267759.11351136,1,New file 1,,,,,,,,,,,,1360,149.633709607045,,
672444.061580545,5267757.38788888,1,New file 1,,,,,,,,,,,,1362,149.633709607045,,
672445.072632989,5267755.6622664,1,New file 1,,,,,,,,,,,,1364,149.633709607045,,
672446.226764119,5267754.04414206,1,New file 1,,,,,,,,,,,,1366,136.52961352417,,
672447.602723262,5267752.59268195,1,New file 1,,,,,,,,,,,,1368,136.52961352417,,
672448.978682405,5267751.14122185,1,New file 1,,,,,,,,,,,,1370,136.52961352417,,
672450.354641548,5267749.68976174,1,New file 1,,,,,,,,,,,,1372,136.52961352417,,
672451.730600691,5267748.23830163,1,New file 1,,,,,,,,,,,,1374,136.52961352417,,
672453.070936207,5267746.77319125,1,New file 1,,,,,,,,,,,,1376,181.538654243601,,
672452.358300988,5267745.26500035,1,New file 1,,,,,,,,,,,,1378,251.854059003442,,
672450.510169541,5267745.73623983,1,New file 1,,,,,,,,,,,,1380,293.62995453517,,
672448.677862942,5267746.53789595,1,New file 1,,,,,,,,,,,,1382,293.62995453517,,
672446.845556342,5267747.33955206,1,New file 1,,,,,,,,,,,,1384,293.62995453517,,
672445.013249743,5267748.14120817,1,New file 1,,,,,,,,,,,,1386,293.62995453517,,
672443.128600162,5267748.78870631,1,New file 1,,,,,,,,,,,,1388,283.878975555131,,
672441.186991028,5267749.26844996,1,New file 1,,,,,,,,,,,,1390,283.878975555131,,
672439.240495624,5267749.37780225,1,New file 1,,,,,,,,,,,,1392,257.63264957029,,
672437.286906654,5267748.94944476,1,New file 1,,,,,,,,,,,,1394,257.63264957029,,
672435.924590176,5267747.72223548,1,New file 1,,,,,,,,,,,,1396,209.353145548782,,
672435.294671256,5267745.86980959,1,New file 1,,,,,,,,,,,,1398,185.258413736246,,
672435.111375558,5267743.87822663,1,New file 1,,,,,,,,,,,,1400,185.258413736246,,
672434.92807986,5267741.88664367,1,New file 1,,,,,,,,,,,,1402,185.258413736246,,
672434.881987954,5267739.88983219,1,New file 1,,,,,,,,,,,,1404,179.10629180433,,
672434.91318299,5267737.89007549,1,New file 1,,,,,,,,,,,,1406,179.10629180433,,
672434.944378026,5267735.89031879,1,New file 1,,,,,,,,,,,,1408,179.10629180433,,
672434.975573062,5267733.89056208,1,New file 1,,,,,,,,,,,,1410,179.10629180433,,
672435.006768098,5267731.89080538,1,New file 1,,,,,,,,,,,,1412,179.10629180433,,
672435.037963134,5267729.89104868,1,New file 1,,,,,,,,,,,,1414,179.10629180433,,
672435.06915817,5267727.89129198,1,New file 1,,,,,,,,,,,,1416,179.10629180433,,
672435.100353206,5267725.89153527,1,New file 1,,,,,,,,,,,,1418,179.10629180433,,
672435.21407688,5267723.89633246,1,New file 1,,,,,,,,,,,,1420,174.577012661979,,
672435.40309234,5267721.9052842,1,New file 1,,,,,,,,,,,,1422,174.577012661979,,
672435.5921078,5267719.91423595,1,New file 1,,,,,,,,,,,,1424,174.577012661979,,
672435.78112326,5267717.92318769,1,New file 1,,,,,,,,,,,,1426,174.577012661979,,
672435.970138719,5267715.93213943,1,New file 1,,,,,,,,,,,,1428,174.577012661979,,
672436.159154179,5267713.94109118,1,New file 1,,,,,,,,,,,,1430,174.577012661979,,
672436.348169639,5267711.95004292,1,New file 1,,,,,,,,,,,,1432,174.577012661979,,
672436.537185099,5267709.95899467,1,New file 1,,,,,,,,,,,,1434,174.577012661979,,
672436.726200559,5267707.96794641,1,New file 1,,,,,,,,,,,,1436,174.577012661979,,
672436.915216018,5267705.97689816,1,New file 1,,,,,,,,,,,,1438,174.577012661979,,
672437.104231478,5267703.9858499,1,New file 1,,,,,,,,,,,,1440,174.577012661979,,
672437.293246938,5267701.99480165,1,New file 1,,,,,,,,,,,,1442,174.577012661979,,
672437.316831384,5267700.00619454,1,New file 1,,,,,,,,,,,,1444,187.113810681473,,
672437.069150051,5267698.02159031,1,New file 1,,,,,,,,,,,,1446,187.113810681473,,
672436.821468717,5267696.03698607,1,New file 1,,,,,,,,,,,,1448,187.113810681473,,
672436.573787384,5267694.05238184,1,New file 1,,,,,,,,,,,,1450,187.113810681473,,
672436.326106051,5267692.06777761,1,New file 1,,,,,,,,,,,,1452,187.113810681473,,
672436.078424717,5267690.08317338,1,New file 1,,,,,,,,,,,,1454,187.113810681473,,
672435.830743384,5267688.09856915,1,New file 1,,,,,,,,,,,,1456,187.113810681473,,
672435.58306205,5267686.11396492,1,New file 1,,,,,,,,,,,,1458,187.113810681473,,
672435.335380717,5267684.12936068,1,New file 1,,,,,,,,,,,,1460,187.113810681473,,
672435.087699384,5267682.14475645,1,New file 1,,,,,,,,,,,,1462,187.113810681473,,
672434.84001805,5267680.16015222,1,New file 1,,,,,,,,,,,,1464,187.113810681473,,
672434.592336717,5267678.17554799,1,New file 1,,,,,,,,,,,,1466,187.113810681473,,
672434.344655383,5267676.19094376,1,New file 1,,,,,,,,,,,,1468,187.113810681473,,
672434.09697405,5267674.20633952,1,New file 1,,,,,,,,,,,,1470,187.113810681473,,
672433.849292717,5267672.22173529,1,New file 1,,,,,,,,,,,,1472,187.113810681473,,
672433.601611383,5267670.23713106,1,New file 1,,,,,,,,,,,,1474,187.113810681473,,
672433.35393005,5267668.25252683,1,New file 1,,,,,,,,,,,,1476,187.113810681473,,
672433.106248717,5267666.2679226,1,New file 1,,,,,,,,,,,,1478,187.113810681473,,
672432.858567383,5267664.28331836,1,New file 1,,,,,,,,,,,,1480,187.113810681473,,
672432.687615105,5267662.2966721,1,New file 1,,,,,,,,,,,,1482,175.935152379931,,
672432.829386058,5267660.30170318,1,New file 1,,,,,,,,,,,,1484,175.935152379931,,
672432.97115701,5267658.30673426,1,New file 1,,,,,,,,,,,,1486,175.935152379931,,
672433.374348837,5267656.36843135,1,New file 1,,,,,,,,,,,,1488,159.60421228843,,
672434.152503348,5267654.60772371,1,New file 1,,,,,,,,,,,,1490,91.3282434532755,,
672436.147142809,5267654.5721244,1,New file 1,,,,,,,,,,,,1492,40.3872440632059,,
672437.443043492,5267656.09548956,1,New file 1,,,,,,,,,,,,1494,40.3872440632059,,
672438.188187436,5267657.93706015,1,New file 1,,,,,,,,,,,,1496,19.6479967490342,,
672438.860668665,5267659.82061238,1,New file 1,,,,,,,,,,,,1498,19.6479967490342,,
672439.533149894,5267661.70416461,1,New file 1,,,,,,,,,,,,1500,19.6479967490342,,
672440.205631124,5267663.58771683,1,New file 1,,,,,,,,,,,,1502,19.6479967490342,,
672440.878112353,5267665.47126906,1,New file 1,,,,,,,,,,,,1504,19.6479967490342,,
672441.550593583,5267667.35482129,1,New file 1,,,,,,,,,,,,1506,19.6479967490342,,
672442.223074812,5267669.23837352,1,New file 1,,,,,,,,,,,,1508,19.6479967490342,,
672442.895556041,5267671.12192575,1,New file 1,,,,,,,,,,,,1510,19.6479967490342,,
672443.568037271,5267673.00547797,1,New file 1,,,,,,,,,,,,1512,19.6479967490342,,
672444.2405185,5267674.8890302,1,New file 1,,,,,,,,,,,,1514,19.6479967490342,,
672444.91299973,5267676.77258243,1,New file 1,,,,,,,,,,,,1516,19.6479967490342,,
672445.585480959,5267678.65613466,1,New file 1,,,,,,,,,,,,1518,19.6479967490342,,
672446.257962189,5267680.53968689,1,New file 1,,,,,,,,,,,,1520,19.6479967490342,,
672446.930443418,5267682.42323911,1,New file 1,,,,,,,,,,,,1522,19.6479967490342,,
672448.094843444,5267684.04074985,1,New file 1,,,,,,,,,,,,1524,37.1631762969152,,
672449.303017572,5267685.6345865,1,New file 1,,,,,,,,,,,,1526,37.1631762969152,,
672450.511191701,5267687.22842316,1,New file 1,,,,,,,,,,,,1528,37.1631762969152,,
672451.71936583,5267688.82225981,1,New file 1,,,,,,,,,,,,1530,37.1631762969152,,
672453.123400397,5267690.23960376,1,New file 1,,,,,,,,,,,,1532,46.881775788019,,
672454.583290216,5267691.60661573,1,New file 1,,,,,,,,,,,,1534,46.881775788019,,
672456.043180034,5267692.97362769,1,New file 1,,,,,,,,,,,,1536,46.881775788019,,
672457.503069852,5267694.34063966,1,New file 1,,,,,,,,,,,,1538,46.881775788019,,
672459.312187201,5267694.94899692,1,New file 1,,,,,,,,,,,,1540,83.6826542978197,,
672461.300042579,5267695.16906735,1,New file 1,,,,,,,,,,,,1542,83.6826542978197,,
672463.287897957,5267695.38913779,1,New file 1,,,,,,,,,,,,1544,83.6826542978197,,
672464.945809916,5267694.35305936,1,New file 1,,,,,,,,,,,,1546,125.751392148143,,
672466.233148213,5267692.86521538,1,New file 1,,,,,,,,,,,,1548,147.130089237336,,
672467.3186151,5267691.18540538,1,New file 1,,,,,,,,,,,,1550,147.130089237336,,
672468.404081987,5267689.50559537,1,New file 1,,,,,,,,,,,,1552,147.130089237336,,
672469.634422467,5267687.93676941,1,New file 1,,,,,,,,,,,,1554,137.960265377531,,
672470.973714099,5267686.4514082,1,New file 1,,,,,,,,,,,,1556,137.960265377531,,
672472.313005732,5267684.96604699,1,New file 1,,,,,,,,,,,,1558,137.960265377531,,
672473.652297365,5267683.48068578,1,New file 1,,,,,,,,,,,,1560,137.960265377531,,
672474.04136741,5267681.72589491,1,New file 1,,,,,,,,,,,,1562,190.378997741453,,
672472.8956643,5267680.71091869,1,New file 1,,,,,,,,,,,,1564,270.594408215063,,
672470.913715209,5267680.80600783,1,New file 1,,,,,,,,,,,,1566,296.544951076746,,
672469.12454716,5267681.69980741,1,New file 1,,,,,,,,,,,,1568,296.544951076746,,
672467.296694951,5267682.34908608,1,New file 1,,,,,,,,,,,,1570,261.434865796405,,
672465.319000564,5267682.05121881,1,New file 1,,,,,,,,,,,,1572,261.434865796405,,
672463.691952361,5267681.24892347,1,New file 1,,,,,,,,,,,,1574,208.956014150219,,
672462.723676294,5267679.4989402,1,New file 1,,,,,,,,,,,,1576,208.956014150219,,
672462.051523662,5267677.62231226,1,New file 1,,,,,,,,,,,,1578,197.354378041228,,
672461.454961901,5267675.71335599,1,New file 1,,,,,,,,,,,,1580,197.354378041228,,
672460.858400141,5267673.80439971,1,New file 1,,,,,,,,,,,,1582,197.354378041228,,
672460.501996932,5267671.84033385,1,New file 1,,,,,,,,,,,,1584,188.493644147467,,
672460.206597536,5267669.86226934,1,New file 1,,,,,,,,,,,,1586,188.493644147467,,
672459.932009711,5267667.88475096,1,New file 1,,,,,,,,,,,,1588,168.499977754652,,
672460.33074634,5267665.92490171,1,New file 1,,,,,,,,,,,,1590,168.499977754652,,
672460.72948297,5267663.96505245,1,New file 1,,,,,,,,,,,,1592,168.499977754652,,
672460.840556204,5267662.0024515,1,New file 1,,,,,,,,,,,,1594,190.403908394787,,
672460.479383727,5267660.03533319,1,New file 1,,,,,,,,,,,,1596,190.403908394787,,
672460.11821125,5267658.06821488,1,New file 1,,,,,,,,,,,,1598,190.403908394787,,
672459.757038773,5267656.10109657,1,New file 1,,,,,,,,,,,,1600,190.403908394787,,
672459.395866296,5267654.13397827,1,New file 1,,,,,,,,,,,,1602,190.403908394787,,
672459.330074264,5267652.13786026,1,New file 1,,,,,,,,,,,,1604,180.810457580716,,
672459.301784901,5267650.13806035,1,New file 1,,,,,,,,,,,,1606,180.810457580716,,
672459.273495538,5267648.13826043,1,New file 1,,,,,,,,,,,,1608,180.810457580716,,
672459.310773145,5267646.13999089,1,New file 1,,,,,,,,,,,,1610,176.515382325941,,
672459.432334276,5267644.14368858,1,New file 1,,,,,,,,,,,,1612,176.515382325941,,
672459.553895408,5267642.14738628,1,New file 1,,,,,,,,,,,,1614,176.515382325941,,
672459.67545654,5267640.15108397,1,New file 1,,,,,,,,,,,,1616,176.515382325941,,
672459.797017672,5267638.15478167,1,New file 1,,,,,,,,,,,,1618,176.515382325941,,
672459.918578803,5267636.15847936,1,New file 1,,,,,,,,,,,,1620,176.515382325941,,
672460.040139935,5267634.16217706,1,New file 1,,,,,,,,,,,,1622,176.515382325941,,
672460.161701067,5267632.16587476,1,New file 1,,,,,,,,,,,,1624,176.515382325941,,
672460.283262198,5267630.16957245,1,New file 1,,,,,,,,,,,,1626,176.515382325941,,
672460.40482333,5267628.17327015,1,New file 1,,,,,,,,,,,,1628,176.515382325941,,
672461.802353119,5267627.19528761,1,New file 1,,,,,,,,,,,,1630,59.0535849394549,,
672463.517650333,5267628.22376,1,New file 1,,,,,,,,,,,,1632,59.0535849394549,,
672464.522431091,5267629.91505318,1,New file 1,,,,,,,,,,,,1634,26.9682766834215,,
672465.429425293,5267631.69756869,1,New file 1,,,,,,,,,,,,1636,26.9682766834215,,
672466.336419495,5267633.48008419,1,New file 1,,,,,,,,,,,,1638,26.9682766834215,,
672467.243413697,5267635.26259969,1,New file 1,,,,,,,,,,,,1640,26.9682766834215,,
672468.150407898,5267637.04511519,1,New file 1,,,,,,,,,,,,1642,26.9682766834215,,
672469.0574021,5267638.8276307,1,New file 1,,,,,,,,,,,,1644,26.9682766834215,,
672469.964396302,5267640.6101462,1,New file 1,,,,,,,,,,,,1646,26.9682766834215,,
672470.871390504,5267642.3926617,1,New file 1,,,,,,,,,,,,1648,26.9682766834215,,
672471.786738504,5267644.16718448,1,New file 1,,,,,,,,,,,,1650,60.5009788993697,,
672473.527466722,5267645.15200186,1,New file 1,,,,,,,,,,,,1652,60.5009788993697,,
672475.325709845,5267645.90401927,1,New file 1,,,,,,,,,,,,1654,91.7441381610848,,
672477.324783265,5267645.84314677,1,New file 1,,,,,,,,,,,,1656,91.7441381610848,,
672479.323856684,5267645.78227426,1,New file 1,,,,,,,,,,,,1658,91.7441381610848,,
672481.322930104,5267645.72140176,1,New file 1,,,,,,,,,,,,1660,91.7441381610848,,
672483.322003524,5267645.66052925,1,New file 1,,,,,,,,,,,,1662,91.7441381610848,,
672485.315680284,5267645.75287884,1,New file 1,,,,,,,,,,,,1664,84.2214815866614,,
672487.305517339,5267645.95424541,1,New file 1,,,,,,,,,,,,1666,84.2214815866614,,
672489.180435421,5267646.42424561,1,New file 1,,,,,,,,,,,,1668,49.456939846409,,
672490.700270748,5267647.7242843,1,New file 1,,,,,,,,,,,,1670,49.456939846409,,
672492.220106076,5267649.02432298,1,New file 1,,,,,,,,,,,,1672,49.456939846409,,
672493.739941403,5267650.32436166,1,New file 1,,,,,,,,,,,,1674,49.456939846409,,
672495.259776731,5267651.62440034,1,New file 1,,,,,,,,,,,,1676,49.456939846409,,
672496.913429688,5267652.71695225,1,New file 1,,,,,,,,,,,,1678,64.903452486538,,
672498.724618405,5267653.56524196,1,New file 1,,,,,,,,,,,,1680,64.903452486538,,
672500.550898112,5267654.35015699,1,New file 1,,,,,,,,,,,,1682,88.3085046931642,,
672502.550026617,5267654.40919273,1,New file 1,,,,,,,,,,,,1684,88.3085046931642,,
672504.549155123,5267654.46822848,1,New file 1,,,,,,,,,,,,1686,88.3085046931642,,
672506.522635268,5267654.33702461,1,New file 1,,,,,,,,,,,,1688,107.048283666277,,
672508.434751332,5267653.75066964,1,New file 1,,,,,,,,,,,,1690,107.048283666277,,
672510.346867397,5267653.16431466,1,New file 1,,,,,,,,,,,,1692,107.048283666277,,
672512.052596871,5267652.25675467,1,New file 1,,,,,,,,,,,,1694,138.396327945719,,
672513.380545146,5267650.76124359,1,New file 1,,,,,,,,,,,,1696,138.396327945719,,
672514.70849342,5267649.26573252,1,New file 1,,,,,,,,,,,,1698,138.396327945719,,
672516.376797769,5267648.1787461,1,New file 1,,,,,,,,,,,,1700,121.201380984715,,
672518.087501317,5267647.14265084,1,New file 1,,,,,,,,,,,,1702,121.201380984715,,
672519.798204865,5267646.10655559,1,New file 1,,,,,,,,,,,,1704,121.201380984715,,
672521.508908414,5267645.07046034,1,New file 1,,,,,,,,,,,,1706,121.201380984715,,
672523.219611962,5267644.03436509,1,New file 1,,,,,,,,,,,,1708,121.201380984715,,
672524.93031551,5267642.99826984,1,New file 1,,,,,,,,,,,,1710,121.201380984715,,
672526.799557666,5267642.32525193,1,New file 1,,,,,,,,,,,,1712,105.975829514384,,
672528.722313444,5267641.77478829,1,New file 1,,,,,,,,,,,,1714,105.975829514384,,
672530.699286736,5267641.71140973,1,New file 1,,,,,,,,,,,,1716,86.7270834457536,,
672532.696024567,5267641.82559395,1,New file 1,,,,,,,,,,,,1718,86.7270834457536,,
672534.692762397,5267641.93977817,1,New file 1,,,,,,,,,,,,1720,86.7270834457536,,
672536.689500228,5267642.05396239,1,New file 1,,,,,,,,,,,,1722,86.7270834457536,,
672538.651159341,5267642.40996576,1,New file 1,,,,,,,,,,,,1724,76.7652080534198,,
672540.598039463,5267642.86784979,1,New file 1,,,,,,,,,,,,1726,76.7652080534198,,
672542.544919585,5267643.32573383,1,New file 1,,,,,,,,,,,,1728,76.7652080534198,,
672544.483477942,5267643.80995869,1,New file 1,,,,,,,,,,,,1730,68.1693758436539,,
672546.340052344,5267644.55368679,1,New file 1,,,,,,,,,,,,1732,68.1693758436539,,
672548.196626746,5267645.2974149,1,New file 1,,,,,,,,,,,,1734,68.1693758436539,,
672550.053201148,5267646.041143,1,New file 1,,,,,,,,,,,,1736,68.1693758436539,,
672551.90977555,5267646.7848711,1,New file 1,,,,,,,,,,,,1738,68.1693758436539,,
672553.766349952,5267647.5285992,1,New file 1,,,,,,,,,,,,1740,68.1693758436539,,
672555.622924354,5267648.2723273,1,New file 1,,,,,,,,,,,,1742,68.1693758436539,,
672557.479498756,5267649.01605541,1,New file 1,,,,,,,,,,,,1744,68.1693758436539,,
672559.336073158,5267649.75978351,1,New file 1,,,,,,,,,,,,1746,68.1693758436539,,
672561.19264756,5267650.50351161,1,New file 1,,,,,,,,,,,,1748,68.1693758436539,,
672563.049221962,5267651.24723971,1,New file 1,,,,,,,,,,,,1750,68.1693758436539,,
672564.905796363,5267651.99096781,1,New file 1,,,,,,,,,,,,1752,68.1693758436539,,
672566.782935844,5267652.63592385,1,New file 1,,,,,,,,,,,,1754,88.3078735892743,,
672568.782063699,5267652.69498162,1,New file 1,,,,,,,,,,,,1756,88.3078735892743,,
672569.719658961,5267651.20644388,1,New file 1,,,,,,,,,,,,1758,192.556042526404,,
672568.960213656,5267649.42581183,1,New file 1,,,,,,,,,,,,1760,223.144365264262,,
672567.59253576,5267647.96654586,1,New file 1,,,,,,,,,,,,1762,223.144365264262,,
672566.224857864,5267646.50727989,1,New file 1,,,,,,,,,,,,1764,223.144365264262,,
672564.857179968,5267645.04801392,1,New file 1,,,,,,,,,,,,1766,223.144365264262,,
672563.489502072,5267643.58874795,1,New file 1,,,,,,,,,,,,1768,223.144365264262,,
672562.121824176,5267642.12948198,1,New file 1,,,,,,,,,,,,1770,223.144365264262,,
672560.821878956,5267640.62200229,1,New file 1,,,,,,,,,,,,1772,207.743950349946,,
672559.890836806,5267638.8519287,1,New file 1,,,,,,,,,,,,1774,207.743950349946,,
672558.959794655,5267637.08185511,1,New file 1,,,,,,,,,,,,1776,207.743950349946,,
672558.008474706,5267635.32419558,1,New file 1,,,,,,,,,,,,1778,215.205945626843,,
672556.855440488,5267633.69002542,1,New file 1,,,,,,,,,,,,1780,215.205945626843,,
672555.702406271,5267632.05585527,1,New file 1,,,,,,,,,,,,1782,215.205945626843,,
672554.549372053,5267630.42168512,1,New file 1,,,,,,,,,,,,1784,215.205945626843,,
672553.396337835,5267628.78751496,1,New file 1,,,,,,,,,,,,1786,215.205945626843,,
672552.243303618,5267627.15334481,1,New file 1,,,,,,,,,,,,1788,215.205945626843,,
672551.0902694,5267625.51917465,1,New file 1,,,,,,,,,,,,1790,215.205945626843,,
672549.937235183,5267623.8850045,1,New file 1,,,,,,,,,,,,1792,215.205945626843,,
672548.784200965,5267622.25083434,1,New file 1,,,,,,,,,,,,1794,215.205945626843,,
672547.631166747,5267620.61666419,1,New file 1,,,,,,,,,,,,1796,215.205945626843,,
672546.431506777,5267619.01747647,1,New file 1,,,,,,,,,,,,1798,218.554490466937,,
672545.184989487,5267617.45344494,1,New file 1,,,,,,,,,,,,1800,218.554490466937,,
672543.938472197,5267615.8894134,1,New file 1,,,,,,,,,,,,1802,218.554490466937,,
672542.691954906,5267614.32538187,1,New file 1,,,,,,,,,,,,1804,218.554490466937,,
672541.445437616,5267612.76135033,1,New file 1,,,,,,,,,,,,1806,218.554490466937,,
672540.198920326,5267611.1973188,1,New file 1,,,,,,,,,,,,1808,218.554490466937,,
672538.952403035,5267609.63328726,1,New file 1,,,,,,,,,,,,1810,218.554490466937,,
672537.705885745,5267608.06925572,1,New file 1,,,,,,,,,,,,1812,218.554490466937,,
672536.459368455,5267606.50522419,1,New file 1,,,,,,,,,,,,1814,218.554490466937,,
672535.212851165,5267604.94119265,1,New file 1,,,,,,,,,,,,1816,218.554490466937,,
672533.966333874,5267603.37716112,1,New file 1,,,,,,,,,,,,1818,218.554490466937,,
672532.719816584,5267601.81312958,1,New file 1,,,,,,,,,,,,1820,218.554490466937,,
672531.251988213,5267600.46094527,1,New file 1,,,,,,,,,,,,1822,228.942256190529,,
672529.743892197,5267599.14730666,1,New file 1,,,,,,,,,,,,1824,228.942256190529,,
672528.175665152,5267597.92308479,1,New file 1,,,,,,,,,,,,1826,243.21760619935,,
672526.390216502,5267597.02187831,1,New file 1,,,,,,,,,,,,1828,243.21760619935,,
672524.604767853,5267596.12067183,1,New file 1,,,,,,,,,,,,1830,243.21760619935,,
672522.819319203,5267595.21946535,1,New file 1,,,,,,,,,,,,1832,243.21760619935,,
672521.033870554,5267594.31825887,1,New file 1,,,,,,,,,,,,1834,243.21760619935,,
672519.248421905,5267593.41705239,1,New file 1,,,,,,,,,,,,1836,243.21760619935,,
672517.462973255,5267592.51584591,1,New file 1,,,,,,,,,,,,1838,243.21760619935,,
672515.626039397,5267591.74324795,1,New file 1,,,,,,,,,,,,1840,253.14747246967,,
672513.711931162,5267591.1634293,1,New file 1,,,,,,,,,,,,1842,253.14747246967,,
672511.797822928,5267590.58361065,1,New file 1,,,,,,,,,,,,1844,253.14747246967,,
672509.883714693,5267590.003792,1,New file 1,,,,,,,,,,,,1846,253.14747246967,,
672508.025332834,5267589.32021084,1,New file 1,,,,,,,,,,,,1848,230.375866955525,,
672506.484843452,5267588.0447139,1,New file 1,,,,,,,,,,,,1850,230.375866955525,,
672505.107227768,5267586.61755066,1,New file 1,,,,,,,,,,,,1852,215.542833054392,,
