fid,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,number,type,distance,angle,u_x,u_z
1,New file 1,,,,,,,,,,,,930,213.430739737482,,
1,New file 1,,,,,,,,,,,,932,202.907760828875,,
1,New file 1,,,,,,,,,,,,934,202.907760828875,,
1,New file 1,,,,,,,,,,,,936,202.907760828875,,
1,New file 1,,,,,,,,,,,,938,202.907760828875,,
1,New file 1,,,,,,,,,,,,940,193.06313985969,,
1,New file 1,,,,,,,,,,,,942,193.06313985969,,
1,New file 1,,,,,,,,,,,,944,193.06313985969,,
1,New file 1,,,,,,,,,,,,946,193.06313985969,,
1,New file 1,,,,,,,,,,,,948,193.06313985969,,
1,New file 1,,,,,,,,,,,,950,186.650272240299,,
1,New file 1,,,,,,,,,,,,952,186.650272240299,,
1,New file 1,,,,,,,,,,,,954,186.650272240299,,
1,New file 1,,,,,,,,,,,,956,186.650272240299,,
1,New file 1,,,,,,,,,,,,958,186.650272240299,,
1,New file 1,,,,,,,,,,,,960,186.650272240299,,
1,New file 1,,,,,,,,,,,,962,177.328142712379,,
1,New file 1,,,,,,,,,,,,964,177.328142712379,,
1,New file 1,,,,,,,,,,,,966,177.328142712379,,
1,New file 1,,,,,,,,,,,,968,177.328142712379,,
1,New file 1,,,,,,,,,,,,970,185.371400469179,,
1,New file 1,,,,,,,,,,,,972,185.371400469179,,
1,New file 1,,,,,,,,,,,,974,185.371400469179,,
1,New file 1,,,,,,,,,,,,976,185.371400469179,,
1,New file 1,,,,,,,,,,,,978,185.371400469179,,
1,New file 1,,,,,,,,,,,,980,175.848453112638,,
1,New file 1,,,,,,,,,,,,982,175.848453112638,,
1,New file 1,,,,,,,,,,,,984,175.848453112638,,
1,New file 1,,,,,,,,,,,,986,144.20655473896,,
1,New file 1,,,,,,,,,,,,988,144.20655473896,,
1,New file 1,,,,,,,,,,,,990,101.110440809,,
1,New file 1,,,,,,,,,,,,992,55.7474529038224,,
1,New file 1,,,,,,,,,,,,994,55.7474529038224,,
1,New file 1,,,,,,,,,,,,996,55.7474529038224,,
1,New file 1,,,,,,,,,,,,998,55.7474529038224,,
1,New file 1,,,,,,,,,,,,1000,30.1734648941436,,
1,New file 1,,,,,,,,,,,,1002,30.1734648941436,,
1,New file 1,,,,,,,,,,,,1004,30.1734648941436,,
1,New file 1,,,,,,,,,,,,1006,30.1734648941436,,
1,New file 1,,,,,,,,,,,,1008,30.1734648941436,,
1,New file 1,,,,,,,,,,,,1010,30.1734648941436,,
1,New file 1,,,,,,,,,,,,1012,30.1734648941436,,
1,New file 1,,,,,,,,,,,,1014,30.1734648941436,,
1,New file 1,,,,,,,,,,,,1016,33.3057663646417,,
1,New file 1,,,,,,,,,,,,1018,33.3057663646417,,
1,New file 1,,,,,,,,,,,,1020,33.3057663646417,,
1,New file 1,,,,,,,,,,,,1022,33.3057663646417,,
1,New file 1,,,,,,,,,,,,1024,33.3057663646417,,
1,New file 1,,,,,,,,,,,,1026,33.3057663646417,,
1,New file 1,,,,,,,,,,,,1028,33.3057663646417,,
1,New file 1,,,,,,,,,,,,1030,33.3057663646417,,
1,New file 1,,,,,,,,,,,,1032,40.4835464176505,,
1,New file 1,,,,,,,,,,,,1034,40.4835464176505,,
1,New file 1,,,,,,,,,,,,1036,40.4835464176505,,
1,New file 1,,,,,,,,,,,,1038,40.4835464176505,,
1,New file 1,,,,,,,,,,,,1040,40.4835464176505,,
1,New file 1,,,,,,,,,,,,1042,40.4835464176505,,
1,New file 1,,,,,,,,,,,,1044,48.0337769437128,,
1,New file 1,,,,,,,,,,,,1046,48.0337769437128,,
1,New file 1,,,,,,,,,,,,1048,48.0337769437128,,
1,New file 1,,,,,,,,,,,,1050,48.0337769437128,,
1,New file 1,,,,,,,,,,,,1052,48.0337769437128,,
1,New file 1,,,,,,,,,,,,1054,48.0337769437128,,
1,New file 1,,,,,,,,,,,,1056,48.0337769437128,,
1,New file 1,,,,,,,,,,,,1058,48.0337769437128,,
1,New file 1,,,,,,,,,,,,1060,48.0337769437128,,
1,New file 1,,,,,,,,,,,,1062,48.0096517797663,,
1,New file 1,,,,,,,,,,,,1064,48.0096517797663,,
1,New file 1,,,,,,,,,,,,1066,48.0096517797663,,
1,New file 1,,,,,,,,,,,,1068,48.0096517797663,,
1,New file 1,,,,,,,,,,,,1070,48.0096517797663,,
1,New file 1,,,,,,,,,,,,1072,38.3040086457231,,
1,New file 1,,,,,,,,,,,,1074,38.3040086457231,,
1,New file 1,,,,,,,,,,,,1076,38.3040086457231,,
1,New file 1,,,,,,,,,,,,1078,38.3040086457231,,
1,New file 1,,,,,,,,,,,,1080,38.3040086457231,,
1,New file 1,,,,,,,,,,,,1082,38.3040086457231,,
1,New file 1,,,,,,,,,,,,1084,38.3040086457231,,
1,New file 1,,,,,,,,,,,,1086,38.3040086457231,,
1,New file 1,,,,,,,,,,,,1088,32.1978413185196,,
1,New file 1,,,,,,,,,,,,1090,32.1978413185196,,
1,New file 1,,,,,,,,,,,,1092,32.1978413185196,,
1,New file 1,,,,,,,,,,,,1094,32.1978413185196,,
1,New file 1,,,,,,,,,,,,1096,32.1978413185196,,
1,New file 1,,,,,,,,,,,,1098,32.1978413185196,,
1,New file 1,,,,,,,,,,,,1100,32.1978413185196,,
1,New file 1,,,,,,,,,,,,1102,32.1978413185196,,
1,New file 1,,,,,,,,,,,,1104,39.0097290437163,,
1,New file 1,,,,,,,,,,,,1106,39.0097290437163,,
1,New file 1,,,,,,,,,,,,1108,39.0097290437163,,
1,New file 1,,,,,,,,,,,,1110,39.0097290437163,,
1,New file 1,,,,,,,,,,,,1112,39.0097290437163,,
1,New file 1,,,,,,,,,,,,1114,39.0097290437163,,
1,New file 1,,,,,,,,,,,,1116,39.0097290437163,,
1,New file 1,,,,,,,,,,,,1118,39.0097290437163,,
1,New file 1,,,,,,,,,,,,1120,72.6768261650573,,
1,New file 1,,,,,,,,,,,,1122,72.6768261650573,,
1,New file 1,,,,,,,,,,,,1124,72.6768261650573,,
1,New file 1,,,,,,,,,,,,1126,72.6768261650573,,
1,New file 1,,,,,,,,,,,,1128,88.3092943333733,,
1,New file 1,,,,,,,,,,,,1130,88.3092943333733,,
1,New file 1,,,,,,,,,,,,1132,88.3092943333733,,
1,New file 1,,,,,,,,,,,,1134,105.485648772365,,
1,New file 1,,,,,,,,,,,,1136,146.080447300546,,
1,New file 1,,,,,,,,,,,,1138,146.080447300546,,
1,New file 1,,,,,,,,,,,,1140,131.346223888708,,
1,New file 1,,,,,,,,,,,,1142,131.346223888708,,
1,New file 1,,,,,,,,,,,,1144,131.346223888708,,
1,New file 1,,,,,,,,,,,,1146,131.346223888708,,
1,New file 1,,,,,,,,,,,,1148,131.346223888708,,
1,New file 1,,,,,,,,,,,,1150,131.346223888708,,
1,New file 1,,,,,,,,,,,,1152,131.346223888708,,
1,New file 1,,,,,,,,,,,,1154,131.346223888708,,
1,New file 1,,,,,,,,,,,,1156,138.967928051415,,
1,New file 1,,,,,,,,,,,,1158,138.967928051415,,
1,New file 1,,,,,,,,,,,,1160,138.967928051415,,
1,New file 1,,,,,,,,,,,,1162,181.078137009599,,
1,New file 1,,,,,,,,,,,,1164,279.44856052633,,
1,New file 1,,,,,,,,,,,,1166,292.289707422807,,
1,New file 1,,,,,,,,,,,,1168,292.289707422807,,
1,New file 1,,,,,,,,,,,,1170,292.289707422807,,
1,New file 1,,,,,,,,,,,,1172,292.289707422807,,
1,New file 1,,,,,,,,,,,,1174,292.289707422807,,
1,New file 1,,,,,,,,,,,,1176,292.289707422807,,
1,New file 1,,,,,,,,,,,,1178,292.289707422807,,
1,New file 1,,,,,,,,,,,,1180,278.768367161646,,
1,New file 1,,,,,,,,,,,,1182,278.768367161646,,
1,New file 1,,,,,,,,,,,,1184,233.260231585793,,
1,New file 1,,,,,,,,,,,,1186,233.260231585793,,
1,New file 1,,,,,,,,,,,,1188,199.252640679162,,
1,New file 1,,,,,,,,,,,,1190,199.252640679162,,
1,New file 1,,,,,,,,,,,,1192,199.252640679162,,
1,New file 1,,,,,,,,,,,,1194,199.252640679162,,
1,New file 1,,,,,,,,,,,,1196,199.252640679162,,
1,New file 1,,,,,,,,,,,,1198,199.252640679162,,
1,New file 1,,,,,,,,,,,,1200,199.252640679162,,
1,New file 1,,,,,,,,,,,,1202,192.173312829281,,
1,New file 1,,,,,,,,,,,,1204,192.173312829281,,
1,New file 1,,,,,,,,,,,,1206,192.173312829281,,
1,New file 1,,,,,,,,,,,,1208,192.173312829281,,
1,New file 1,,,,,,,,,,,,1210,192.173312829281,,
1,New file 1,,,,,,,,,,,,1212,192.173312829281,,
1,New file 1,,,,,,,,,,,,1214,187.040542510288,,
1,New file 1,,,,,,,,,,,,1216,187.040542510288,,
1,New file 1,,,,,,,,,,,,1218,187.040542510288,,
1,New file 1,,,,,,,,,,,,1220,187.040542510288,,
1,New file 1,,,,,,,,,,,,1222,187.040542510288,,
1,New file 1,,,,,,,,,,,,1224,178.655800602642,,
1,New file 1,,,,,,,,,,,,1226,178.655800602642,,
1,New file 1,,,,,,,,,,,,1228,178.655800602642,,
1,New file 1,,,,,,,,,,,,1230,178.655800602642,,
1,New file 1,,,,,,,,,,,,1232,178.655800602642,,
1,New file 1,,,,,,,,,,,,1234,178.655800602642,,
1,New file 1,,,,,,,,,,,,1236,178.655800602642,,
1,New file 1,,,,,,,,,,,,1238,185.843307299554,,
1,New file 1,,,,,,,,,,,,1240,185.843307299554,,
1,New file 1,,,,,,,,,,,,1242,185.843307299554,,
1,New file 1,,,,,,,,,,,,1244,185.843307299554,,
1,New file 1,,,,,,,,,,,,1246,185.843307299554,,
1,New file 1,,,,,,,,,,,,1248,185.843307299554,,
1,New file 1,,,,,,,,,,,,1250,185.843307299554,,
1,New file 1,,,,,,,,,,,,1252,180.867295124389,,
1,New file 1,,,,,,,,,,,,1254,180.867295124389,,
1,New file 1,,,,,,,,,,,,1256,180.867295124389,,
1,New file 1,,,,,,,,,,,,1258,180.867295124389,,
1,New file 1,,,,,,,,,,,,1260,180.867295124389,,
1,New file 1,,,,,,,,,,,,1262,180.867295124389,,
1,New file 1,,,,,,,,,,,,1264,180.867295124389,,
1,New file 1,,,,,,,,,,,,1266,180.867295124389,,
1,New file 1,,,,,,,,,,,,1268,180.867295124389,,
1,New file 1,,,,,,,,,,,,1270,180.867295124389,,
1,New file 1,,,,,,,,,,,,1272,180.867295124389,,
1,New file 1,,,,,,,,,,,,1274,180.867295124389,,
1,New file 1,,,,,,,,,,,,1276,180.867295124389,,
1,New file 1,,,,,,,,,,,,1278,180.867295124389,,
1,New file 1,,,,,,,,,,,,1280,180.867295124389,,
1,New file 1,,,,,,,,,,,,1282,180.867295124389,,
1,New file 1,,,,,,,,,,,,1284,157.155919848395,,
1,New file 1,,,,,,,,,,,,1286,157.155919848395,,
1,New file 1,,,,,,,,,,,,1288,157.155919848395,,
1,New file 1,,,,,,,,,,,,1290,123.425440607068,,
1,New file 1,,,,,,,,,,,,1292,58.4404633572973,,
1,New file 1,,,,,,,,,,,,1294,32.413179981116,,
1,New file 1,,,,,,,,,,,,1296,32.413179981116,,
1,New file 1,,,,,,,,,,,,1298,3.51773100535553,,
1,New file 1,,,,,,,,,,,,1300,3.51773100535553,,
1,New file 1,,,,,,,,,,,,1302,3.51773100535553,,
1,New file 1,,,,,,,,,,,,1304,3.51773100535553,,
1,New file 1,,,,,,,,,,,,1306,3.51773100535553,,
1,New file 1,,,,,,,,,,,,1308,3.51773100535553,,
1,New file 1,,,,,,,,,,,,1310,16.0644226553873,,
1,New file 1,,,,,,,,,,,,1312,16.0644226553873,,
1,New file 1,,,,,,,,,,,,1314,16.0644226553873,,
1,New file 1,,,,,,,,,,,,1316,16.0644226553873,,
1,New file 1,,,,,,,,,,,,1318,16.0644226553873,,
1,New file 1,,,,,,,,,,,,1320,16.0644226553873,,
1,New file 1,,,,,,,,,,,,1322,16.0644226553873,,
1,New file 1,,,,,,,,,,,,1324,33.6755426943553,,
1,New file 1,,,,,,,,,,,,1326,33.6755426943553,,
1,New file 1,,,,,,,,,,,,1328,33.6755426943553,,
1,New file 1,,,,,,,,,,,,1330,33.6755426943553,,
1,New file 1,,,,,,,,,,,,1332,33.6755426943553,,
1,New file 1,,,,,,,,,,,,1334,33.6755426943553,,
1,New file 1,,,,,,,,,,,,1336,67.4059096001878,,
1,New file 1,,,,,,,,,,,,1338,67.4059096001878,,
1,New file 1,,,,,,,,,,,,1340,88.3091784528391,,
1,New file 1,,,,,,,,,,,,1342,88.3091784528391,,
1,New file 1,,,,,,,,,,,,1344,88.3091784528391,,
1,New file 1,,,,,,,,,,,,1346,100.018975353991,,
1,New file 1,,,,,,,,,,,,1348,100.018975353991,,
1,New file 1,,,,,,,,,,,,1350,130.609466032429,,
1,New file 1,,,,,,,,,,,,1352,130.609466032429,,
1,New file 1,,,,,,,,,,,,1354,130.609466032429,,
1,New file 1,,,,,,,,,,,,1356,130.609466032429,,
1,New file 1,,,,,,,,,,,,1358,130.609466032429,,
1,New file 1,,,,,,,,,,,,1360,149.633709607045,,
1,New file 1,,,,,,,,,,,,1362,149.633709607045,,
1,New file 1,,,,,,,,,,,,1364,149.633709607045,,
1,New file 1,,,,,,,,,,,,1366,136.52961352417,,
1,New file 1,,,,,,,,,,,,1368,136.52961352417,,
1,New file 1,,,,,,,,,,,,1370,136.52961352417,,
1,New file 1,,,,,,,,,,,,1372,136.52961352417,,
1,New file 1,,,,,,,,,,,,1374,136.52961352417,,
1,New file 1,,,,,,,,,,,,1376,181.538654243601,,
1,New file 1,,,,,,,,,,,,1378,251.854059003442,,
1,New file 1,,,,,,,,,,,,1380,293.62995453517,,
1,New file 1,,,,,,,,,,,,1382,293.62995453517,,
1,New file 1,,,,,,,,,,,,1384,293.62995453517,,
1,New file 1,,,,,,,,,,,,1386,293.62995453517,,
1,New file 1,,,,,,,,,,,,1388,283.878975555131,,
1,New file 1,,,,,,,,,,,,1390,283.878975555131,,
1,New file 1,,,,,,,,,,,,1392,257.63264957029,,
1,New file 1,,,,,,,,,,,,1394,257.63264957029,,
1,New file 1,,,,,,,,,,,,1396,209.353145548782,,
1,New file 1,,,,,,,,,,,,1398,185.258413736246,,
1,New file 1,,,,,,,,,,,,1400,185.258413736246,,
1,New file 1,,,,,,,,,,,,1402,185.258413736246,,
1,New file 1,,,,,,,,,,,,1404,179.10629180433,,
1,New file 1,,,,,,,,,,,,1406,179.10629180433,,
1,New file 1,,,,,,,,,,,,1408,179.10629180433,,
1,New file 1,,,,,,,,,,,,1410,179.10629180433,,
1,New file 1,,,,,,,,,,,,1412,179.10629180433,,
1,New file 1,,,,,,,,,,,,1414,179.10629180433,,
1,New file 1,,,,,,,,,,,,1416,179.10629180433,,
1,New file 1,,,,,,,,,,,,1418,179.10629180433,,
1,New file 1,,,,,,,,,,,,1420,174.577012661979,,
1,New file 1,,,,,,,,,,,,1422,174.577012661979,,
1,New file 1,,,,,,,,,,,,1424,174.577012661979,,
1,New file 1,,,,,,,,,,,,1426,174.577012661979,,
1,New file 1,,,,,,,,,,,,1428,174.577012661979,,
1,New file 1,,,,,,,,,,,,1430,174.577012661979,,
1,New file 1,,,,,,,,,,,,1432,174.577012661979,,
1,New file 1,,,,,,,,,,,,1434,174.577012661979,,
1,New file 1,,,,,,,,,,,,1436,174.577012661979,,
1,New file 1,,,,,,,,,,,,1438,174.577012661979,,
1,New file 1,,,,,,,,,,,,1440,174.577012661979,,
1,New file 1,,,,,,,,,,,,1442,174.577012661979,,
1,New file 1,,,,,,,,,,,,1444,187.113810681473,,
1,New file 1,,,,,,,,,,,,1446,187.113810681473,,
1,New file 1,,,,,,,,,,,,1448,187.113810681473,,
1,New file 1,,,,,,,,,,,,1450,187.113810681473,,
1,New file 1,,,,,,,,,,,,1452,187.113810681473,,
1,New file 1,,,,,,,,,,,,1454,187.113810681473,,
1,New file 1,,,,,,,,,,,,1456,187.113810681473,,
1,New file 1,,,,,,,,,,,,1458,187.113810681473,,
1,New file 1,,,,,,,,,,,,1460,187.113810681473,,
1,New file 1,,,,,,,,,,,,1462,187.113810681473,,
1,New file 1,,,,,,,,,,,,1464,187.113810681473,,
1,New file 1,,,,,,,,,,,,1466,187.113810681473,,
1,New file 1,,,,,,,,,,,,1468,187.113810681473,,
1,New file 1,,,,,,,,,,,,1470,187.113810681473,,
1,New file 1,,,,,,,,,,,,1472,187.113810681473,,
1,New file 1,,,,,,,,,,,,1474,187.113810681473,,
1,New file 1,,,,,,,,,,,,1476,187.113810681473,,
1,New file 1,,,,,,,,,,,,1478,187.113810681473,,
1,New file 1,,,,,,,,,,,,1480,187.113810681473,,
1,New file 1,,,,,,,,,,,,1482,175.935152379931,,
1,New file 1,,,,,,,,,,,,1484,175.935152379931,,
1,New file 1,,,,,,,,,,,,1486,175.935152379931,,
1,New file 1,,,,,,,,,,,,1488,159.60421228843,,
1,New file 1,,,,,,,,,,,,1490,91.3282434532755,,
1,New file 1,,,,,,,,,,,,1492,40.3872440632059,,
1,New file 1,,,,,,,,,,,,1494,40.3872440632059,,
1,New file 1,,,,,,,,,,,,1496,19.6479967490342,,
1,New file 1,,,,,,,,,,,,1498,19.6479967490342,,
1,New file 1,,,,,,,,,,,,1500,19.6479967490342,,
1,New file 1,,,,,,,,,,,,1502,19.6479967490342,,
1,New file 1,,,,,,,,,,,,1504,19.6479967490342,,
1,New file 1,,,,,,,,,,,,1506,19.6479967490342,,
1,New file 1,,,,,,,,,,,,1508,19.6479967490342,,
1,New file 1,,,,,,,,,,,,1510,19.6479967490342,,
1,New file 1,,,,,,,,,,,,1512,19.6479967490342,,
1,New file 1,,,,,,,,,,,,1514,19.6479967490342,,
1,New file 1,,,,,,,,,,,,1516,19.6479967490342,,
1,New file 1,,,,,,,,,,,,1518,19.6479967490342,,
1,New file 1,,,,,,,,,,,,1520,19.6479967490342,,
1,New file 1,,,,,,,,,,,,1522,19.6479967490342,,
1,New file 1,,,,,,,,,,,,1524,37.1631762969152,,
1,New file 1,,,,,,,,,,,,1526,37.1631762969152,,
1,New file 1,,,,,,,,,,,,1528,37.1631762969152,,
1,New file 1,,,,,,,,,,,,1530,37.1631762969152,,
1,New file 1,,,,,,,,,,,,1532,46.881775788019,,
1,New file 1,,,,,,,,,,,,1534,46.881775788019,,
1,New file 1,,,,,,,,,,,,1536,46.881775788019,,
1,New file 1,,,,,,,,,,,,1538,46.881775788019,,
1,New file 1,,,,,,,,,,,,1540,83.6826542978197,,
1,New file 1,,,,,,,,,,,,1542,83.6826542978197,,
1,New file 1,,,,,,,,,,,,1544,83.6826542978197,,
1,New file 1,,,,,,,,,,,,1546,125.751392148143,,
1,New file 1,,,,,,,,,,,,1548,147.130089237336,,
1,New file 1,,,,,,,,,,,,1550,147.130089237336,,
1,New file 1,,,,,,,,,,,,1552,147.130089237336,,
1,New file 1,,,,,,,,,,,,1554,137.960265377531,,
1,New file 1,,,,,,,,,,,,1556,137.960265377531,,
1,New file 1,,,,,,,,,,,,1558,137.960265377531,,
1,New file 1,,,,,,,,,,,,1560,137.960265377531,,
1,New file 1,,,,,,,,,,,,1562,190.378997741453,,
1,New file 1,,,,,,,,,,,,1564,270.594408215063,,
1,New file 1,,,,,,,,,,,,1566,296.544951076746,,
1,New file 1,,,,,,,,,,,,1568,296.544951076746,,
1,New file 1,,,,,,,,,,,,1570,261.434865796405,,
1,New file 1,,,,,,,,,,,,1572,261.434865796405,,
1,New file 1,,,,,,,,,,,,1574,208.956014150219,,
1,New file 1,,,,,,,,,,,,1576,208.956014150219,,
1,New file 1,,,,,,,,,,,,1578,197.354378041228,,
1,New file 1,,,,,,,,,,,,1580,197.354378041228,,
1,New file 1,,,,,,,,,,,,1582,197.354378041228,,
1,New file 1,,,,,,,,,,,,1584,188.493644147467,,
1,New file 1,,,,,,,,,,,,1586,188.493644147467,,
1,New file 1,,,,,,,,,,,,1588,168.499977754652,,
1,New file 1,,,,,,,,,,,,1590,168.499977754652,,
1,New file 1,,,,,,,,,,,,1592,168.499977754652,,
1,New file 1,,,,,,,,,,,,1594,190.403908394787,,
1,New file 1,,,,,,,,,,,,1596,190.403908394787,,
1,New file 1,,,,,,,,,,,,1598,190.403908394787,,
1,New file 1,,,,,,,,,,,,1600,190.403908394787,,
1,New file 1,,,,,,,,,,,,1602,190.403908394787,,
1,New file 1,,,,,,,,,,,,1604,180.810457580716,,
1,New file 1,,,,,,,,,,,,1606,180.810457580716,,
1,New file 1,,,,,,,,,,,,1608,180.810457580716,,
1,New file 1,,,,,,,,,,,,1610,176.515382325941,,
1,New file 1,,,,,,,,,,,,1612,176.515382325941,,
1,New file 1,,,,,,,,,,,,1614,176.515382325941,,
1,New file 1,,,,,,,,,,,,1616,176.515382325941,,
1,New file 1,,,,,,,,,,,,1618,176.515382325941,,
1,New file 1,,,,,,,,,,,,1620,176.515382325941,,
1,New file 1,,,,,,,,,,,,1622,176.515382325941,,
1,New file 1,,,,,,,,,,,,1624,176.515382325941,,
1,New file 1,,,,,,,,,,,,1626,176.515382325941,,
1,New file 1,,,,,,,,,,,,1628,176.515382325941,,
1,New file 1,,,,,,,,,,,,1630,59.0535849394549,,
1,New file 1,,,,,,,,,,,,1632,59.0535849394549,,
1,New file 1,,,,,,,,,,,,1634,26.9682766834215,,
1,New file 1,,,,,,,,,,,,1636,26.9682766834215,,
1,New file 1,,,,,,,,,,,,1638,26.9682766834215,,
1,New file 1,,,,,,,,,,,,1640,26.9682766834215,,
1,New file 1,,,,,,,,,,,,1642,26.9682766834215,,
1,New file 1,,,,,,,,,,,,1644,26.9682766834215,,
1,New file 1,,,,,,,,,,,,1646,26.9682766834215,,
1,New file 1,,,,,,,,,,,,1648,26.9682766834215,,
1,New file 1,,,,,,,,,,,,1650,60.5009788993697,,
1,New file 1,,,,,,,,,,,,1652,60.5009788993697,,
1,New file 1,,,,,,,,,,,,1654,91.7441381610848,,
1,New file 1,,,,,,,,,,,,1656,91.7441381610848,,
1,New file 1,,,,,,,,,,,,1658,91.7441381610848,,
1,New file 1,,,,,,,,,,,,1660,91.7441381610848,,
1,New file 1,,,,,,,,,,,,1662,91.7441381610848,,
1,New file 1,,,,,,,,,,,,1664,84.2214815866614,,
1,New file 1,,,,,,,,,,,,1666,84.2214815866614,,
1,New file 1,,,,,,,,,,,,1668,49.456939846409,,
1,New file 1,,,,,,,,,,,,1670,49.456939846409,,
1,New file 1,,,,,,,,,,,,1672,49.456939846409,,
1,New file 1,,,,,,,,,,,,1674,49.456939846409,,
1,New file 1,,,,,,,,,,,,1676,49.456939846409,,
1,New file 1,,,,,,,,,,,,1678,64.903452486538,,
1,New file 1,,,,,,,,,,,,1680,64.903452486538,,
1,New file 1,,,,,,,,,,,,1682,88.3085046931642,,
1,New file 1,,,,,,,,,,,,1684,88.3085046931642,,
1,New file 1,,,,,,,,,,,,1686,88.3085046931642,,
1,New file 1,,,,,,,,,,,,1688,107.048283666277,,
1,New file 1,,,,,,,,,,,,1690,107.048283666277,,
1,New file 1,,,,,,,,,,,,1692,107.048283666277,,
1,New file 1,,,,,,,,,,,,1694,138.396327945719,,
1,New file 1,,,,,,,,,,,,1696,138.396327945719,,
1,New file 1,,,,,,,,,,,,1698,138.396327945719,,
1,New file 1,,,,,,,,,,,,1700,121.201380984715,,
1,New file 1,,,,,,,,,,,,1702,121.201380984715,,
1,New file 1,,,,,,,,,,,,1704,121.201380984715,,
1,New file 1,,,,,,,,,,,,1706,121.201380984715,,
1,New file 1,,,,,,,,,,,,1708,121.201380984715,,
1,New file 1,,,,,,,,,,,,1710,121.201380984715,,
1,New file 1,,,,,,,,,,,,1712,105.975829514384,,
1,New file 1,,,,,,,,,,,,1714,105.975829514384,,
1,New file 1,,,,,,,,,,,,1716,86.7270834457536,,
1,New file 1,,,,,,,,,,,,1718,86.7270834457536,,
1,New file 1,,,,,,,,,,,,1720,86.7270834457536,,
1,New file 1,,,,,,,,,,,,1722,86.7270834457536,,
1,New file 1,,,,,,,,,,,,1724,76.7652080534198,,
1,New file 1,,,,,,,,,,,,1726,76.7652080534198,,
1,New file 1,,,,,,,,,,,,1728,76.7652080534198,,
1,New file 1,,,,,,,,,,,,1730,68.1693758436539,,
1,New file 1,,,,,,,,,,,,1732,68.1693758436539,,
1,New file 1,,,,,,,,,,,,1734,68.1693758436539,,
1,New file 1,,,,,,,,,,,,1736,68.1693758436539,,
1,New file 1,,,,,,,,,,,,1738,68.1693758436539,,
1,New file 1,,,,,,,,,,,,1740,68.1693758436539,,
1,New file 1,,,,,,,,,,,,1742,68.1693758436539,,
1,New file 1,,,,,,,,,,,,1744,68.1693758436539,,
1,New file 1,,,,,,,,,,,,1746,68.1693758436539,,
1,New file 1,,,,,,,,,,,,1748,68.1693758436539,,
1,New file 1,,,,,,,,,,,,1750,68.1693758436539,,
1,New file 1,,,,,,,,,,,,1752,68.1693758436539,,
1,New file 1,,,,,,,,,,,,1754,88.3078735892743,,
1,New file 1,,,,,,,,,,,,1756,88.3078735892743,,
1,New file 1,,,,,,,,,,,,1758,192.556042526404,,
1,New file 1,,,,,,,,,,,,1760,223.144365264262,,
1,New file 1,,,,,,,,,,,,1762,223.144365264262,,
1,New file 1,,,,,,,,,,,,1764,223.144365264262,,
1,New file 1,,,,,,,,,,,,1766,223.144365264262,,
1,New file 1,,,,,,,,,,,,1768,223.144365264262,,
1,New file 1,,,,,,,,,,,,1770,223.144365264262,,
1,New file 1,,,,,,,,,,,,1772,207.743950349946,,
1,New file 1,,,,,,,,,,,,1774,207.743950349946,,
1,New file 1,,,,,,,,,,,,1776,207.743950349946,,
1,New file 1,,,,,,,,,,,,1778,215.205945626843,,
1,New file 1,,,,,,,,,,,,1780,215.205945626843,,
1,New file 1,,,,,,,,,,,,1782,215.205945626843,,
1,New file 1,,,,,,,,,,,,1784,215.205945626843,,
1,New file 1,,,,,,,,,,,,1786,215.205945626843,,
1,New file 1,,,,,,,,,,,,1788,215.205945626843,,
1,New file 1,,,,,,,,,,,,1790,215.205945626843,,
1,New file 1,,,,,,,,,,,,1792,215.205945626843,,
1,New file 1,,,,,,,,,,,,1794,215.205945626843,,
1,New file 1,,,,,,,,,,,,1796,215.205945626843,,
1,New file 1,,,,,,,,,,,,1798,218.554490466937,,
1,New file 1,,,,,,,,,,,,1800,218.554490466937,,
1,New file 1,,,,,,,,,,,,1802,218.554490466937,,
1,New file 1,,,,,,,,,,,,1804,218.554490466937,,
1,New file 1,,,,,,,,,,,,1806,218.554490466937,,
1,New file 1,,,,,,,,,,,,1808,218.554490466937,,
1,New file 1,,,,,,,,,,,,1810,218.554490466937,,
1,New file 1,,,,,,,,,,,,1812,218.554490466937,,
1,New file 1,,,,,,,,,,,,1814,218.554490466937,,
1,New file 1,,,,,,,,,,,,1816,218.554490466937,,
1,New file 1,,,,,,,,,,,,1818,218.554490466937,,
1,New file 1,,,,,,,,,,,,1820,218.554490466937,,
1,New file 1,,,,,,,,,,,,1822,228.942256190529,,
1,New file 1,,,,,,,,,,,,1824,228.942256190529,,
1,New file 1,,,,,,,,,,,,1826,243.21760619935,,
1,New file 1,,,,,,,,,,,,1828,243.21760619935,,
1,New file 1,,,,,,,,,,,,1830,243.21760619935,,
1,New file 1,,,,,,,,,,,,1832,243.21760619935,,
1,New file 1,,,,,,,,,,,,1834,243.21760619935,,
1,New file 1,,,,,,,,,,,,1836,243.21760619935,,
1,New file 1,,,,,,,,,,,,1838,243.21760619935,,
1,New file 1,,,,,,,,,,,,1840,253.14747246967,,
1,New file 1,,,,,,,,,,,,1842,253.14747246967,,
1,New file 1,,,,,,,,,,,,1844,253.14747246967,,
1,New file 1,,,,,,,,,,,,1846,253.14747246967,,
1,New file 1,,,,,,,,,,,,1848,230.375866955525,,
