fid,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,number,type,distance,angle,x,y,u_x,u_z
1,New file 1,,,,,,,,,,,,1802,218.554490466937,672543.9384721966,5267615.8894134033,2926.93847219658,921.110586596653
1,New file 1,,,,,,,,,,,,1804,218.554490466937,672542.6919549062,5267614.3253818676,2925.69195490621,922.674618132412
1,New file 1,,,,,,,,,,,,1806,218.554490466937,672541.4454376160,5267612.7613503318,2924.44543761597,924.238649668172
1,New file 1,,,,,,,,,,,,1808,218.554490466937,672540.1989203258,5267611.1973187961,2923.19892032573,925.802681203932
1,New file 1,,,,,,,,,,,,1810,218.554490466937,672538.9524030354,5267609.6332872603,2921.95240303536,927.366712739691
1,New file 1,,,,,,,,,,,,1812,218.554490466937,672537.7058857452,5267608.0692557245,2920.70588574512,928.930744275451
1,New file 1,,,,,,,,,,,,1814,218.554490466937,672536.4593684550,5267606.5052241888,2919.45936845487,930.49477581121
1,New file 1,,,,,,,,,,,,1816,218.554490466937,672535.2128511646,5267604.9411926530,2918.21285116451,932.05880734697
1,New file 1,,,,,,,,,,,,1818,218.554490466937,672533.9663338744,5267603.3771611173,2916.96633387427,933.622838882729
1,New file 1,,,,,,,,,,,,1820,218.554490466937,672532.7198165840,5267601.8131295815,2915.71981658391,935.186870418489
1,New file 1,,,,,,,,,,,,1822,228.942256190529,672531.2519882134,5267600.4609452747,2914.25198821328,936.539054725319
1,New file 1,,,,,,,,,,,,1824,228.942256190529,672529.7438921974,5267599.1473066611,2912.74389219738,937.852693338878
1,New file 1,,,,,,,,,,,,1826,243.21760619935,672528.1756651520,5267597.9230847890,2911.17566515191,939.076915211044
1,New file 1,,,,,,,,,,,,1828,243.21760619935,672526.3902165026,5267597.0218783086,2909.39021650248,939.978121691383
1,New file 1,,,,,,,,,,,,1830,243.21760619935,672524.6047678530,5267596.1206718283,2907.60476785293,940.879328171723
1,New file 1,,,,,,,,,,,,1832,243.21760619935,672522.8193192036,5267595.2194653479,2905.8193192035,941.780534652062
1,New file 1,,,,,,,,,,,,1834,243.21760619935,672521.0338705542,5267594.3182588676,2904.03387055406,942.681741132401
1,New file 1,,,,,,,,,,,,1836,243.21760619935,672519.2484219046,5267593.4170523882,2902.24842190451,943.582947611809
1,New file 1,,,,,,,,,,,,1838,243.21760619935,672517.4629732552,5267592.5158459079,2900.46297325508,944.484154092148
1,New file 1,,,,,,,,,,,,1840,253.14747246967,672515.6260393966,5267591.7432479542,2898.62603939651,945.256752045825
1,New file 1,,,,,,,,,,,,1842,253.14747246967,672513.7119311622,5267591.1634293031,2896.71193116216,945.836570696905
1,New file 1,,,,,,,,,,,,1844,253.14747246967,672511.7978229278,5267590.5836106529,2894.79782292782,946.416389347054
1,New file 1,,,,,,,,,,,,1846,253.14747246967,672509.8837146936,5267590.0037920028,2892.88371469348,946.996207997203
1,New file 1,,,,,,,,,,,,1848,230.375866955525,672508.0253328340,5267589.3202108433,2891.02533283387,947.679789156653
1,New file 1,,,,,,,,,,,,1850,230.375866955525,672506.4848434523,5267588.0447138958,2889.48484345234,948.955286104232
1,New file 1,,,,,,,,,,,,1852,215.542833054392,672505.1072277682,5267586.6175506646,2888.10722776805,950.382449335419
1,New file 1,,,,,,,,,,,,1854,215.542833054392,672503.9446049520,5267584.9901883239,2886.94460495189,952.009811676107
1,New file 1,,,,,,,,,,,,1856,215.542833054392,672502.7819821358,5267583.3628259832,2885.78198213573,953.637174016796
1,New file 1,,,,,,,,,,,,1858,215.542833054392,672501.6193593196,5267581.7354636425,2884.61935931956,955.264536357485
1,New file 1,,,,,,,,,,,,1860,215.542833054392,672500.4567365034,5267580.1081013018,2883.45673650329,956.891898698173
1,New file 1,,,,,,,,,,,,1862,215.542833054392,672499.2941136872,5267578.4807389621,2882.29411368712,958.519261037931
1,New file 1,,,,,,,,,,,,1864,215.542833054392,672498.1314908710,5267576.8533766214,2881.13149087096,960.14662337862
1,New file 1,,,,,,,,,,,,1866,215.542833054392,672496.9688680548,5267575.2260142807,2879.9688680548,961.773985719308
1,New file 1,,,,,,,,,,,,1868,215.542833054392,672495.8062452386,5267573.5986519400,2878.80624523852,963.401348059997
1,New file 1,,,,,,,,,,,,1870,215.542833054392,672494.6436224224,5267571.9712895993,2877.64362242236,965.028710400686
1,New file 1,,,,,,,,,,,,1872,194.098119281929,672493.9713834394,5267570.1171254134,2876.97138343926,966.882874586619
1,New file 1,,,,,,,,,,,,1874,194.098119281929,672493.4842170876,5267568.1773653906,2876.48421708751,968.822634609416
1,New file 1,,,,,,,,,,,,1876,194.098119281929,672492.9970507358,5267566.2376053678,2875.99705073575,970.762394632213
1,New file 1,,,,,,,,,,,,1878,194.098119281929,672492.5098843840,5267564.2978453450,2875.509884384,972.70215465501
1,New file 1,,,,,,,,,,,,1880,194.098119281929,672492.0227180322,5267562.3580853222,2875.02271803224,974.641914677806
1,New file 1,,,,,,,,,,,,1882,186.770610571974,672491.6534656298,5267560.3966109278,2874.65346562967,976.603389072232
1,New file 1,,,,,,,,,,,,1884,186.770610571974,672491.4176763922,5267558.4105587043,2874.41767639213,978.589441295713
1,New file 1,,,,,,,,,,,,1886,186.770610571974,672491.1818871546,5267556.4245064799,2874.18188715458,980.575493520126
1,New file 1,,,,,,,,,,,,1888,186.770610571974,672490.9460979172,5267554.4384542564,2873.94609791716,982.561545743607
1,New file 1,,,,,,,,,,,,1890,186.770610571974,672490.7103086796,5267552.4524020329,2873.71030867961,984.547597967088
1,New file 1,,,,,,,,,,,,1892,186.770610571974,672490.4745194422,5267550.4663498085,2873.47451944207,986.533650191501
1,New file 1,,,,,,,,,,,,1894,186.770610571974,672490.2387302046,5267548.4802975850,2873.23873020452,988.519702414982
1,New file 1,,,,,,,,,,,,1896,208.664502783291,672489.9663304208,5267546.5059416387,2872.96633042081,990.494058361277
1,New file 1,,,,,,,,,,,,1898,208.664502783291,672489.0069704704,5267544.7510546101,2872.00697047031,992.248945389874
1,New file 1,,,,,,,,,,,,1900,208.664502783291,672488.0476105198,5267542.9961675806,2871.04761051969,994.003832419403
1,New file 1,,,,,,,,,,,,1902,221.742975960771,672486.8399662112,5267541.4164501680,2869.83996621124,995.583549831994
1,New file 1,,,,,,,,,,,,1904,221.742975960771,672485.5083858116,5267539.9241721649,2868.50838581147,997.075827835128
1,New file 1,,,,,,,,,,,,1906,221.742975960771,672484.1768054118,5267538.4318941617,2867.1768054117,998.568105838262
1,New file 1,,,,,,,,,,,,1908,221.742975960771,672482.8452250120,5267536.9396161586,2865.84522501193,1000.0603838414
1,New file 1,,,,,,,,,,,,1910,221.742975960771,672481.5136446122,5267535.4473381555,2864.51364461216,1001.55266184453
1,New file 1,,,,,,,,,,,,1912,221.742975960771,672480.1820642124,5267533.9550601514,2863.18206421239,1003.04493984859
1,New file 1,,,,,,,,,,,,1914,221.742975960771,672478.8504838129,5267532.4627821483,2861.85048381274,1004.53721785173
1,New file 1,,,,,,,,,,,,1916,221.742975960771,672477.5189034130,5267530.9705041451,2860.51890341297,1006.02949585486
1,New file 1,,,,,,,,,,,,1918,210.000928730345,672476.3197801502,5267529.3824419482,2859.3197801502,1007.61755805183
1,New file 1,,,,,,,,,,,,1920,210.000928730345,672475.3197520750,5267527.6504073506,2858.31975207489,1009.34959264938
1,New file 1,,,,,,,,,,,,1922,210.000928730345,672474.3197239996,5267525.9183727521,2857.31972399948,1011.08162724786
1,New file 1,,,,,,,,,,,,1924,210.000928730345,672473.3196959242,5267524.1863381546,2856.31969592406,1012.8136618454
1,New file 1,,,,,,,,,,,,1926,210.000928730345,672472.3196678488,5267522.4543035561,2855.31966784876,1014.54569644388
1,New file 1,,,,,,,,,,,,1928,210.000928730345,672471.3196397735,5267520.7222689586,2854.31963977334,1016.27773104142
1,New file 1,,,,,,,,,,,,1930,210.000928730345,672470.3196116980,5267518.9902343610,2853.31961169792,1018.00976563897
1,New file 1,,,,,,,,,,,,1932,204.121725693169,672469.4539931216,5267517.1895333864,2852.45399312151,1019.81046661362
1,New file 1,,,,,,,,,,,,1934,204.121725693169,672468.6366399936,5267515.3641748289,2851.63663999364,1021.63582517114
1,New file 1,,,,,,,,,,,,1936,204.121725693169,672467.8192868658,5267513.5388162713,2850.81928686576,1023.46118372865
1,New file 1,,,,,,,,,,,,1938,181.831694702185,672467.5368893134,5267511.5901825065,2850.53688931325,1025.40981749352
1,New file 1,,,,,,,,,,,,1940,181.831694702185,672467.4729619968,5267509.5912044430,2850.4729619968,1027.40879555698
1,New file 1,,,,,,,,,,,,1942,181.831694702185,672467.4090346806,5267507.5922263796,2850.40903468046,1029.40777362045
1,New file 1,,,,,,,,,,,,1944,181.831694702185,672467.3451073642,5267505.5932483161,2850.34510736412,1031.40675168391
1,New file 1,,,,,,,,,,,,1946,181.831694702185,672467.2811800478,5267503.5942702526,2850.28118004766,1033.40572974738
1,New file 1,,,,,,,,,,,,1948,181.831694702185,672467.2172527314,5267501.5952921892,2850.21725273132,1035.40470781084
1,New file 1,,,,,,,,,,,,1950,181.831694702185,672467.1533254150,5267499.5963141257,2850.15332541487,1037.40368587431
1,New file 1,,,,,,,,,,,,1952,181.831694702185,672467.0893980986,5267497.5973360622,2850.08939809853,1039.40266393777
1,New file 1,,,,,,,,,,,,1954,181.831694702185,672467.0254707822,5267495.5983579988,2850.02547078219,1041.40164200123
1,New file 1,,,,,,,,,,,,1956,181.831694702185,672466.9615434658,5267493.5993799353,2849.96154346573,1043.4006200647
1,New file 1,,,,,,,,,,,,1958,181.831694702185,672466.8976161494,5267491.6004018718,2849.89761614939,1045.39959812816
1,New file 1,,,,,,,,,,,,1960,186.02190461918,672466.7341011140,5267489.6082598176,2849.73410111386,1047.39174018241
1,New file 1,,,,,,,,,,,,1962,186.02190461918,672466.5242837758,5267487.6192960963,2849.52428377571,1049.38070390373
1,New file 1,,,,,,,,,,,,1964,186.02190461918,672466.3144664378,5267485.6303323749,2849.31446643767,1051.36966762505
1,New file 1,,,,,,,,,,,,1966,186.02190461918,672466.1046490996,5267483.6413686536,2849.10464909964,1053.35863134637
1,New file 1,,,,,,,,,,,,1968,186.02190461918,672465.8948317616,5267481.6524049323,2848.8948317616,1055.34759506769
1,New file 1,,,,,,,,,,,,1970,186.02190461918,672465.6850144236,5267479.6634412110,2848.68501442357,1057.33655878901
1,New file 1,,,,,,,,,,,,1972,186.02190461918,672465.4751970856,5267477.6744774897,2848.47519708553,1059.32552251033
1,New file 1,,,,,,,,,,,,1974,186.02190461918,672465.2653797476,5267475.6855137683,2848.26537974749,1061.31448623165
1,New file 1,,,,,,,,,,,,1976,186.02190461918,672465.0555624096,5267473.6965500470,2848.05556240946,1063.30344995297
1,New file 1,,,,,,,,,,,,1978,194.380610983468,672464.8037825146,5267471.7151375320,2847.80378251453,1065.28486246802
1,New file 1,,,,,,,,,,,,1980,194.380610983468,672464.3070583100,5267469.7778030066,2847.3070583099,1067.22219699342
1,New file 1,,,,,,,,,,,,1982,194.380610983468,672463.8103341054,5267467.8404684812,2846.81033410539,1069.15953151882
1,New file 1,,,,,,,,,,,,1984,194.380610983468,672463.3136099008,5267465.9031339549,2846.31360990077,1071.09686604515
1,New file 1,,,,,,,,,,,,1986,194.380610983468,672462.8168856964,5267463.9657994295,2845.81688569626,1073.03420057055
1,New file 1,,,,,,,,,,,,1988,194.380610983468,672462.3201614916,5267462.0284649041,2845.32016149163,1074.97153509595
1,New file 1,,,,,,,,,,,,1990,194.380610983468,672461.8234372872,5267460.0911303777,2844.82343728712,1076.90886962228
1,New file 1,,,,,,,,,,,,1992,194.380610983468,672461.3267130826,5267458.1537958523,2844.3267130825,1078.84620414767
1,New file 1,,,,,,,,,,,,1994,194.380610983468,672460.8299888780,5267456.2164613269,2843.82998887799,1080.78353867307
1,New file 1,,,,,,,,,,,,1996,194.380610983468,672460.3332646736,5267454.2791268006,2843.33326467348,1082.7208731994
1,New file 1,,,,,,,,,,,,1998,194.380610983468,672459.8365404690,5267452.3417922752,2842.83654046885,1084.6582077248
1,New file 1,,,,,,,,,,,,2000,194.380610983468,672459.3398162643,5267450.4044577489,2842.33981626434,1086.59554225113
1,New file 1,,,,,,,,,,,,2002,194.380610983468,672458.8430920598,5267448.4671232235,2841.84309205972,1088.53287677653
1,New file 1,,,,,,,,,,,,2004,194.380610983468,672458.3463678552,5267446.5297886981,2841.34636785521,1090.47021130193
1,New file 1,,,,,,,,,,,,2006,212.414175803761,672457.2993103114,5267444.8305749493,2840.29931031144,1092.16942505073
1,New file 1,,,,,,,,,,,,2008,212.414175803761,672456.2272389566,5267443.1421842929,2839.22723895649,1093.8578157071
1,New file 1,,,,,,,,,,,,2010,199.161669819659,672455.4631527374,5267441.3049878860,2838.46315273736,1095.69501211401
1,New file 1,,,,,,,,,,,,2012,199.161669819659,672454.8066831436,5267439.4157955525,2837.8066831436,1097.58420444746
1,New file 1,,,,,,,,,,,,2014,199.161669819659,672454.1502135498,5267437.5266032191,2837.15021354984,1099.4733967809
1,New file 1,,,,,,,,,,,,2016,199.161669819659,672453.4937439562,5267435.6374108857,2836.49374395609,1101.36258911435
1,New file 1,,,,,,,,,,,,2018,199.161669819659,672452.8372743624,5267433.7482185531,2835.83727436233,1103.25178144686
1,New file 1,,,,,,,,,,,,2020,189.895282094046,672452.4880281634,5267431.7794099236,2835.48802816332,1105.22059007641
1,New file 1,,,,,,,,,,,,2022,189.895282094046,672452.1443321976,5267429.8091629641,2835.14433219761,1107.19083703589
1,New file 1,,,,,,,,,,,,2024,189.895282094046,672451.8006362320,5267427.8389160037,2834.8006362319,1109.1610839963
1,New file 1,,,,,,,,,,,,2026,189.895282094046,672451.4569402662,5267425.8686690442,2834.45694026619,1111.13133095577
1,New file 1,,,,,,,,,,,,2028,189.895282094046,672451.1132443006,5267423.8984220838,2834.11324430059,1113.10157791618
1,New file 1,,,,,,,,,,,,2030,189.895282094046,672450.7695483350,5267421.9281751243,2833.76954833488,1115.07182487566
1,New file 1,,,,,,,,,,,,2032,180.434189964957,672450.6877156398,5267419.9342592349,2833.68771563983,1117.06574076507
1,New file 1,,,,,,,,,,,,2034,180.434189964957,672450.6725596960,5267417.9343166621,2833.67255969602,1119.06568333786
1,New file 1,,,,,,,,,,,,2036,180.434189964957,672450.6574037522,5267415.9343740884,2833.65740375209,1121.06562591158
1,New file 1,,,,,,,,,,,,2038,180.434189964957,672450.6422478082,5267413.9344315147,2833.64224780817,1123.0655684853
1,New file 1,,,,,,,,,,,,2040,180.434189964957,672450.6270918644,5267411.9344889410,2833.62709186436,1125.06551105902
1,New file 1,,,,,,,,,,,,2042,180.434189964957,672450.6119359204,5267409.9345463673,2833.61193592043,1127.06545363273
1,New file 1,,,,,,,,,,,,2044,180.434189964957,672450.5967799766,5267407.9346037945,2833.59677997662,1129.06539620552
1,New file 1,,,,,,,,,,,,2046,180.434189964957,672450.5816240328,5267405.9346612208,2833.5816240327,1131.06533877924
1,New file 1,,,,,,,,,,,,2048,187.708376402421,672450.3954922564,5267403.9468882168,2833.39549225639,1133.05311178323
1,New file 1,,,,,,,,,,,,2050,187.708376402421,672450.1272301334,5267401.9649610147,2833.12723013328,1135.03503898531
1,New file 1,,,,,,,,,,,,2052,187.708376402421,672449.8589680102,5267399.9830338126,2832.85896801017,1137.0169661874
1,New file 1,,,,,,,,,,,,2054,187.708376402421,672449.5907058869,5267398.0011066105,2832.59070588695,1138.99889338948
1,New file 1,,,,,,,,,,,,2056,187.708376402421,672449.3224437638,5267396.0191794094,2832.32244376384,1140.98082059063
1,New file 1,,,,,,,,,,,,2058,187.708376402421,672449.0541816409,5267394.0372522073,2832.05418164073,1142.96274779271
1,New file 1,,,,,,,,,,,,2060,187.708376402421,672448.7859195176,5267392.0553250052,2831.78591951763,1144.9446749948
1,New file 1,,,,,,,,,,,,2062,187.708376402421,672448.5176573944,5267390.0733978041,2831.5176573944,1146.92660219595
1,New file 1,,,,,,,,,,,,2064,187.708376402421,672448.2493952714,5267388.0914706020,2831.2493952713,1148.90852939803
1,New file 1,,,,,,,,,,,,2066,187.708376402421,672447.9811331482,5267386.1095433999,2830.98113314819,1150.89045660011
1,New file 1,,,,,,,,,,,,2068,187.708376402421,672447.7128710252,5267384.1276161978,2830.71287102508,1152.8723838022
1,New file 1,,,,,,,,,,,,2070,187.708376402421,672447.4446089020,5267382.1456889967,2830.44460890186,1154.85431100335
1,New file 1,,,,,,,,,,,,2072,187.708376402421,672447.1763467788,5267380.1637617946,2830.17634677875,1156.83623820543
1,New file 1,,,,,,,,,,,,2074,180.192023232714,672447.1690789392,5267378.1638120404,2830.16907893925,1158.83618795965
1,New file 1,,,,,,,,,,,,2076,180.192023232714,672447.1623760764,5267376.1638232721,2830.16237607645,1160.8361767279
1,New file 1,,,,,,,,,,,,2078,180.192023232714,672447.1556732138,5267374.1638345048,2830.15567321377,1162.83616549522
1,New file 1,,,,,,,,,,,,2080,180.192023232714,672447.1489703510,5267372.1638457365,2830.14897035097,1164.83615426347
1,New file 1,,,,,,,,,,,,2082,180.192023232714,672447.1422674882,5267370.1638569692,2830.14226748818,1166.83614303079
1,New file 1,,,,,,,,,,,,2084,175.860161406178,672447.1762226792,5267368.1652694736,2830.17622267921,1168.83473052643
1,New file 1,,,,,,,,,,,,2086,175.860161406178,672447.3206046036,5267366.1704878164,2830.3206046035,1170.82951218355
1,New file 1,,,,,,,,,,,,2088,175.860161406178,672447.4649865278,5267364.1757061593,2830.4649865278,1172.82429384068
1,New file 1,,,,,,,,,,,,2090,175.860161406178,672447.6093684522,5267362.1809245022,2830.6093684521,1174.8190754978
1,New file 1,,,,,,,,,,,,2092,175.860161406178,672447.7537503766,5267360.1861428451,2830.75375037652,1176.81385715492
1,New file 1,,,,,,,,,,,,2094,175.860161406178,672447.8981323008,5267358.1913611880,2830.89813230082,1178.80863881204
1,New file 1,,,,,,,,,,,,2096,191.147711289264,672447.5202963623,5267356.2285557548,2830.52029636235,1180.77144424524
1,New file 1,,,,,,,,,,,,2098,191.147711289264,672447.1336182808,5267354.2662917413,2830.13361828076,1182.73370825872
1,New file 1,,,,,,,,,,,,2100,191.147711289264,672446.7469401992,5267352.3040277269,2829.74694019917,1184.69597227313
1,New file 1,,,,,,,,,,,,2102,191.147711289264,672446.3602621176,5267350.3417637125,2829.36026211747,1186.65823628753
1,New file 1,,,,,,,,,,,,2104,191.147711289264,672445.9735840360,5267348.3794996981,2828.97358403588,1188.62050030194
1,New file 1,,,,,,,,,,,,2106,180.010503425822,672445.6077231476,5267346.4152022041,2828.60772314749,1190.58479779586
1,New file 1,,,,,,,,,,,,2108,180.010503425822,672445.6073565088,5267344.4152022377,2828.60735650873,1192.58479776233
1,New file 1,,,,,,,,,,,,2110,180.010503425822,672445.6069898702,5267342.4152022712,2828.60698987008,1194.58479772881
1,New file 1,,,,,,,,,,,,2112,180.010503425822,672445.6066232314,5267340.4152023047,2828.60662323132,1196.58479769528
1,New file 1,,,,,,,,,,,,2114,180.010503425822,672445.6062565926,5267338.4152023382,2828.60625659255,1198.58479766175
1,New file 1,,,,,,,,,,,,2116,180.010503425822,672445.6058899540,5267336.4152023727,2828.60588995391,1200.58479762729
1,New file 1,,,,,,,,,,,,2118,180.010503425822,672445.6055233151,5267334.4152024062,2828.60552331514,1202.58479759376
1,New file 1,,,,,,,,,,,,2120,197.208412107431,672445.1829605590,5267332.4791248860,2828.18296055892,1204.52087511402
1,New file 1,,,,,,,,,,,,2122,197.208412107431,672444.5912639592,5267330.5686550140,2827.59126395918,1206.43134498596
1,New file 1,,,,,,,,,,,,2124,197.208412107431,672443.9995673596,5267328.6581851412,2826.99956735957,1208.34181485884
1,New file 1,,,,,,,,,,,,2126,197.208412107431,672443.4078707598,5267326.7477152692,2826.40787075984,1210.25228473078
1,New file 1,,,,,,,,,,,,2128,197.208412107431,672442.8161741602,5267324.8372453963,2825.81617416011,1212.16275460366
1,New file 1,,,,,,,,,,,,2130,197.208412107431,672442.2244775606,5267322.9267755235,2825.22447756049,1214.07322447654
1,New file 1,,,,,,,,,,,,2132,197.208412107431,672441.6327809608,5267321.0163056515,2824.63278096076,1215.98369434848
1,New file 1,,,,,,,,,,,,2134,197.208412107431,672441.0410843611,5267319.1058357786,2824.04108436115,1217.89416422136
1,New file 1,,,,,,,,,,,,2136,197.208412107431,672440.4493877614,5267317.1953659058,2823.44938776141,1219.80463409424
1,New file 1,,,,,,,,,,,,2138,197.208412107431,672439.8576911618,5267315.2848960338,2822.85769116168,1221.71510396618
1,New file 1,,,,,,,,,,,,2140,201.622659227642,672439.2459666838,5267313.3814851949,2822.24596668372,1223.6185148051
1,New file 1,,,,,,,,,,,,2142,201.622659227642,672438.5089822236,5267311.5222235387,2821.50898222346,1225.47777646128
1,New file 1,,,,,,,,,,,,2144,201.622659227642,672437.7719977632,5267309.6629618825,2820.77199776308,1227.33703811746
1,New file 1,,,,,,,,,,,,2146,201.622659227642,672437.0350133028,5267307.8037002273,2820.03501330281,1229.19629977271
1,New file 1,,,,,,,,,,,,2148,201.622659227642,672436.2980288425,5267305.9444385711,2819.29802884255,1231.05556142889
1,New file 1,,,,,,,,,,,,2150,201.622659227642,672435.5610443822,5267304.0851769149,2818.56104438216,1232.91482308507
1,New file 1,,,,,,,,,,,,2152,201.622659227642,672434.8240599220,5267302.2259152588,2817.8240599219,1234.77408474125
1,New file 1,,,,,,,,,,,,2154,201.622659227642,672434.0870754616,5267300.3666536035,2817.08707546163,1236.6333463965
1,New file 1,,,,,,,,,,,,2156,194.136306834898,672433.3868192044,5267298.4955435833,2816.38681920443,1238.5044564167
1,New file 1,,,,,,,,,,,,2158,194.136306834898,672432.8983601138,5267296.5561086871,2815.89836011373,1240.44389131293
1,New file 1,,,,,,,,,,,,2160,194.136306834898,672432.4099010230,5267294.6166737908,2815.40990102303,1242.38332620915
1,New file 1,,,,,,,,,,,,2162,194.136306834898,672431.9214419324,5267292.6772388946,2814.92144193244,1244.32276110537
1,New file 1,,,,,,,,,,,,2164,194.136306834898,672431.4329828419,5267290.7378039984,2814.43298284174,1246.2621960016
1,New file 1,,,,,,,,,,,,2166,194.136306834898,672430.9445237510,5267288.7983691022,2813.94452375104,1248.20163089782
1,New file 1,,,,,,,,,,,,2168,194.136306834898,672430.4560646606,5267286.8589342060,2813.45606466045,1250.14106579404
1,New file 1,,,,,,,,,,,,2170,194.136306834898,672429.9676055697,5267284.9194993097,2812.96760556975,1252.08050069027
1,New file 1,,,,,,,,,,,,2172,194.136306834898,672429.4791464792,5267282.9800644135,2812.47914647916,1254.01993558649
1,New file 1,,,,,,,,,,,,2174,194.136306834898,672428.9906873886,5267281.0406295173,2811.99068738846,1255.95937048271
1,New file 1,,,,,,,,,,,,2176,186.923069978877,672428.5541236396,5267279.0915485714,2811.55412363959,1257.90845142864
1,New file 1,,,,,,,,,,,,2178,186.923069978877,672428.3130505198,5267277.1061307937,2811.31305051968,1259.89386920631
1,New file 1,,,,,,,,,,,,2180,186.923069978877,672428.0719773998,5267275.1207130160,2811.07197739976,1261.87928698398
1,New file 1,,,,,,,,,,,,2182,186.923069978877,672427.8309042800,5267273.1352952393,2810.83090427995,1263.86470476072
1,New file 1,,,,,,,,,,,,2184,186.923069978877,672427.5898311600,5267271.1498774616,2810.58983116003,1265.8501225384
1,New file 1,,,,,,,,,,,,2186,174.435284675781,672427.7562942496,5267269.1596285719,2810.75629424956,1267.84037142806
1,New file 1,,,,,,,,,,,,2188,174.435284675781,672427.9502342230,5267267.1690539597,2810.95023422292,1269.83094604034
1,New file 1,,,,,,,,,,,,2190,111.610686406492,672428.3957187738,5267265.3678736147,2811.39571877371,1271.63212638535
1,New file 1,,,,,,,,,,,,2192,24.123149523121,672430.0807773344,5267265.0599571187,2813.08077733428,1271.9400428813
1,New file 1,,,,,,,,,,,,2194,24.123149523121,672430.8981758230,5267266.8852953641,2813.89817582304,1270.11470463593
1,New file 1,,,,,,,,,,,,2196,24.123149523121,672431.7155743118,5267268.7106336104,2814.71557431179,1268.28936638962
1,New file 1,,,,,,,,,,,,2198,24.123149523121,672432.5329728004,5267270.5359718557,2815.53297280043,1266.46402814426
1,New file 1,,,,,,,,,,,,2200,24.123149523121,672433.3503712892,5267272.3613101011,2816.35037128918,1264.63868989889
1,New file 1,,,,,,,,,,,,2202,24.123149523121,672434.1677697781,5267274.1866483465,2817.16776977794,1262.81335165352
1,New file 1,,,,,,,,,,,,2204,24.123149523121,672434.9851682668,5267276.0119865919,2817.98516826669,1260.98801340815
1,New file 1,,,,,,,,,,,,2206,24.123149523121,672435.8025667554,5267277.8373248382,2818.80256675533,1259.16267516185
1,New file 1,,,,,,,,,,,,2208,45.6048360539278,672437.1209260250,5267279.3136558356,2820.12092602486,1257.68634416442
1,New file 1,,,,,,,,,,,,2210,45.6048360539278,672438.5499894894,5267280.7128619021,2821.54998948926,1256.28713809792
1,New file 1,,,,,,,,,,,,2212,45.6048360539278,672439.9790529538,5267282.1120679677,2822.97905295365,1254.88793203235
1,New file 1,,,,,,,,,,,,2214,45.6048360539278,672441.4081164182,5267283.5112740332,2824.40811641817,1253.48872596677
1,New file 1,,,,,,,,,,,,2216,45.6048360539278,672442.8371798826,5267284.9104800988,2825.83717988257,1252.0895199012
1,New file 1,,,,,,,,,,,,2218,45.6048360539278,672444.2662433470,5267286.3096861653,2827.26624334697,1250.6903138347
1,New file 1,,,,,,,,,,,,2220,62.7539640825399,672445.7867432964,5267287.5822084453,2828.78674329643,1249.4177915547
1,New file 1,,,,,,,,,,,,2222,62.7539640825399,672447.5648409324,5267288.4978332585,2830.56484093238,1248.50216674153
1,New file 1,,,,,,,,,,,,2224,62.7539640825399,672449.3429385684,5267289.4134580707,2832.34293856833,1247.58654192928
1,New file 1,,,,,,,,,,,,2226,62.7539640825399,672451.1210362042,5267290.3290828830,2834.12103620416,1246.67091711704
1,New file 1,,,,,,,,,,,,2228,62.7539640825399,672452.8991338402,5267291.2447076952,2835.89913384011,1245.75529230479
1,New file 1,,,,,,,,,,,,2230,74.068032751297,672454.8049964710,5267291.8374538990,2837.80499647104,1245.16254610103
1,New file 1,,,,,,,,,,,,2232,74.068032751297,672456.7281730886,5267292.3864454273,2839.72817308852,1244.61355457269
1,New file 1,,,,,,,,,,,,2234,132.860106945189,672458.4707706182,5267292.1811875375,2841.47077061818,1244.8188124625
1,New file 1,,,,,,,,,,,,2236,208.689355328372,672458.8591948942,5267290.6457438748,2841.8591948942,1246.35425612517
1,New file 1,,,,,,,,,,,,2238,208.689355328372,672457.8990738364,5267288.8912731418,2840.89907383628,1248.10872685816
1,New file 1,,,,,,,,,,,,2240,208.689355328372,672456.9389527786,5267287.1368024088,2839.93895277847,1249.86319759116
1,New file 1,,,,,,,,,,,,2242,208.689355328372,672455.9788317207,5267285.3823316749,2838.97883172054,1251.61766832508
1,New file 1,,,,,,,,,,,,2244,183.257673310421,672455.1261357756,5267283.5971110212,2838.12613577559,1253.40288897883
1,New file 1,,,,,,,,,,,,2246,183.257673310421,672455.0124827832,5267281.6003428828,2838.01248278318,1255.3996571172
1,New file 1,,,,,,,,,,,,2248,183.257673310421,672454.8988297908,5267279.6035747444,2837.89882979076,1257.39642525557
1,New file 1,,,,,,,,,,,,2250,183.257673310421,672454.7851767986,5267277.6068066070,2837.78517679847,1259.39319339301
1,New file 1,,,,,,,,,,,,2252,183.257673310421,672454.6715238062,5267275.6100384686,2837.67152380606,1261.38996153139
1,New file 1,,,,,,,,,,,,2254,183.257673310421,672454.5578708136,5267273.6132703302,2837.55787081365,1263.38672966976
1,New file 1,,,,,,,,,,,,2256,183.257673310421,672454.4442178212,5267271.6165021919,2837.44421782123,1265.38349780813
1,New file 1,,,,,,,,,,,,2258,183.257673310421,672454.3305648291,5267269.6197340544,2837.33056482894,1267.38026594557
